cycles,value,time
400,58.9848,15.0609
400,54.9117,14.838
400,60.9591,14.3421
400,57.6069,14.0714
400,61.5386,14.6824
400,57.7194,13.9791
400,58.329,14.2003
400,60.7018,14.2367
400,60.5409,14.5625
200,54.5925,10.0537
200,55.5707,10.8415
200,56.8422,9.7056
200,53.9437,10.7357
200,62.3184,10.8281
200,54.0043,10.8342
200,60.4452,11.0946
200,53.0713,11.129
200,54.4718,11.1592
200,55.8622,10.4222
200,56.1976,10.7992
200,60.4523,11.7134
200,54.0652,10.501
200,56.8277,10.7469
200,56.6015,10.558
200,53.2897,10.2331
200,53.4407,10.5483
200,57.0148,10.3893
200,54.6315,9.7538
200,55.3015,11.1123
200,52.411,11.1269
200,57.0769,10.6107
200,61.0615,11.1113
200,56.8533,10.2341
200,57.2668,11.0332
200,54.9495,10.801
200,60.0052,11.0577
200,56.2665,11.5497
200,54.4397,10.7833
200,50.9489,11.1749
200,55.0147,10.6685
200,56.0079,10.391
200,55.5796,11.1123
200,54.6563,11.2217
200,58.1308,11.0822
200,54.9768,10.8138
200,60.0402,10.7188
200,53.8504,10.482
200,54.5453,10.8936
200,55.2322,10.57
200,56.6253,11.1052
200,53.0534,11.0186
200,55.7129,10.4348
200,59.9069,11.0651
200,57.9366,10.1558
200,53.392,10.4039
200,56.9959,11.4577
200,54.6689,10.8947
200,61.4541,10.8743
200,57.279,11.1729
200,54.7165,11.4471
200,55.9516,11.1102
200,62.6085,10.3279
200,55.6851,10.6248
200,55.7602,11.6472
200,61.7687,11.6335
200,56.3318,10.2175
200,58.1894,11.1904
200,57.2998,10.2154
200,53.2864,10.0768
200,55.0052,10.8478
200,55.8727,10.1696
200,61.9389,11.5223
200,55.6069,11.4246
200,55.6805,11.7847
200,59.2907,11.2061
200,62.2429,10.0467
200,59.4931,11.1894
200,54.543,11.003
200,55.9944,11.7097
200,56.2336,11.7243
200,53.8845,10.8614
200,56.5173,10.5014
200,54.7738,9.9215
200,56.6415,10.5941
200,61.6544,11.38
200,61.0032,11.6753
200,59.5763,10.8176
200,55.7011,10.8569
200,53.072,11.004
200,48.263,9.4962
200,55.4197,10.2175
200,54.3862,11.441
200,53.1984,11.107
200,54.0166,9.8616
200,56.0175,9.5309
200,55.5362,10.2807
200,57.0884,10.2686
200,53.6058,10.2629
200,54.5908,10.454
200,54.3076,10.7425
200,54.592,10.6587
200,61.8007,11.4275
200,58.4937,11.2207
200,54.9396,11.1737
200,54.596,12.0239
200,51.6659,11.4727
200,60.5836,10.4545
200,57.4311,10.6087
200,57.9401,11.4588
200,53.5568,11.9274
200,55.182,10.3442
200,56.2465,10.3101
200,56.3143,10.347
200,54.9315,10.7549
200,55.1936,10.829
200,60.7316,10.8075
200,55.682,10.8874
200,56.3,11.3521
200,62.4864,10.1023
200,62.858,10.402
200,56.2232,11.1178
200,56.2809,11.8446
200,55.9139,12.7569
200,55.2903,10.9458
200,55.2201,10.9649
200,63.6473,11.2883
200,56.9525,10.7517
200,54.5772,11.0766
200,56.8006,10.257
200,54.105,11.0756
200,60.8588,10.7204
200,55.6553,10.6535
200,56.0378,10.6043
200,59.9421,10.6157
200,56.0054,10.7331
200,53.9526,10.7343
200,60.4407,10.527
200,54.4142,10.9335
200,54.6226,11.3268
200,55.7411,10.8226
200,54.962,10.9955
200,60.4738,11.3874
200,54.3574,11.3097
200,53.4725,10.967
200,55.6038,11.3214
200,59.1945,10.4706
200,59.05,10.105
200,55.976,10.5484
200,61.9604,11.6435
200,56.566,10.8413
200,56.3842,11.1251
200,55.1831,10.6993
200,56.0479,9.9734
200,55.1117,10.8242
200,57.377,10.5433
200,57.0809,10.3703
200,56.4639,11.0301
200,59.3657,10.6548
200,53.8969,10.9879
200,54.6695,9.9459
200,54.9017,10.3463
200,55.8761,10.4854
200,56.238,11.2597
200,54.8652,10.1498
200,53.916,9.7613
200,54.3647,10.2742
200,58.3974,9.8968
200,54.6964,9.8888
200,54.8086,10.4012
200,54.8579,10.4806
200,56.083,10.9937
200,57.9205,10.9293
200,53.1775,10.9051
200,52.8496,10.7836
200,58.3952,10.1484
200,55.0898,11.7672
200,57.5164,11.471
200,52.403,10.8984
200,54.1089,11.6708
200,57.0717,10.1765
200,53.6238,10.7187
200,55.0578,10.9162
200,55.9007,10.2621
200,56.2918,10.2295
200,61.9734,10.2772
200,54.281,10.4472
200,56.9115,10.5675
200,53.2107,12.0777
200,57.8012,10.544
200,53.0772,11.1848
200,61.1272,11.5056
200,54.9367,12.1293
200,60.9116,11.0127
200,58.9661,10.2142
200,56.7964,10.2853
200,54.5422,10.4029
200,57.1055,10.3092
200,56.4931,10.517
200,56.1015,10.2549
200,51.4336,11.0844
200,55.3138,10.7012
200,54.5634,10.3084
200,53.8899,10.7468
200,56.0522,10.7597
200,54.3223,10.7756
200,55.489,10.4915
200,55.2163,10.6973
200,56.4979,10.5032
200,54.2967,10.8195
200,54.8727,10.4446
200,56.2697,12.2789
200,59.1165,11.3874
200,59.0744,10.2591
200,55.949,10.2556
200,59.3849,11.1765
200,53.5724,11.7995
200,60.2715,9.9885
200,54.9972,10.1852
200,56.7677,12.1553
200,54.4259,12.3951
200,55.7689,10.6226
200,54.5155,8.6162
200,56.4692,11.0362
200,55.5159,10.5741
200,58.2512,9.0797
200,54.7957,11.3376
200,54.8725,10.2761
200,55.0018,11.6927
200,57.695,10.3048
200,61.8904,9.17
200,59.636,11.2833
200,60.2728,8.8144
200,54.0999,10.5538
200,61.3361,9.83
200,60.0072,11.6085
200,56.884,12.592
200,55.3221,10.5136
200,57.0523,10.3497
200,56.1474,10.9125
200,56.17,9.9509
200,62.3277,9.7139
200,55.0661,9.6578
200,57.6982,9.4542
200,55.2866,10.5867
200,56.9523,11.693
200,53.2027,11.7805
200,55.3062,10.5076
200,56.6582,11.9235
200,54.6362,10.5671
200,55.6063,10.103
200,57.5983,11.8283
200,52.4038,13.014
200,54.2037,9.7817
200,59.0148,11.2469
200,52.881,9.9289
200,56.1422,9.3286
200,54.3178,11.9035
200,54.9833,10.6961
200,54.6407,10.7328
200,55.1562,9.656
200,53.4405,11.2722
200,56.7599,10.5647
200,55.9149,10.5019
200,55.8554,12.1242
200,57.8995,11.0085
200,56.3842,9.3767
200,57.7226,9.7407
200,54.2542,8.705
200,56.4325,11.138
200,57.7264,9.4258
200,59.8063,12.2994
200,56.4954,10.7311
200,56.972,8.9054
200,61.4853,10.1463
200,54.6651,9.8035
200,58.3239,11.9776
200,54.8863,10.5051
200,58.1638,9.7274
200,60.8142,12.5461
200,58.8464,10.2135
200,55.5477,11.2516
200,61.6939,12.3548
200,56.7009,10.332
200,54.0289,10.1152
200,55.6219,9.6179
200,61.3119,9.8635
200,55.4234,11.081
200,55.694,11.205
200,61.8233,10.7663
200,54.7329,11.6416
200,57.0313,12.0631
200,57.1729,10.8002
200,58.2716,10.6679
200,54.0576,9.6587
200,54.6062,12.7085
200,61.6701,10.8845
200,56.2479,10.5063
200,56.8196,10.5941
200,54.9713,10.6637
200,52.4963,9.7922
200,53.0729,10.6084
200,53.6987,10.6363
200,53.9705,10.2901
200,54.2706,10.5623
200,54.0144,12.1625
200,58.8604,9.1786
200,52.7878,11.2539
200,55.3957,10.7549
200,56.8912,10.9755
200,53.9512,11.1124
200,54.9609,10.4513
200,59.4363,10.3322
200,54.7103,10.5543
200,55.0561,11.2753
200,51.1398,10.5903
200,57.2456,11.7932
200,54.2728,11.0739
200,56.7699,9.6729
200,59.1834,9.7077
200,55.6937,10.314
200,54.8059,9.7075
200,55.2972,10.0192
200,55.0355,10.7585
200,53.9198,9.6986
200,57.5099,11.3763
200,59.9163,10.9124
200,55.3377,11.0406
200,57.634,11.7297
200,55.0974,9.7921
200,53.8457,10.6815
200,57.6911,9.4786
200,55.1328,12.2915
200,62.8658,12.4798
200,54.3189,10.9482
200,53.6219,11.205
200,60.7316,10.1307
200,55.2124,11.0837
200,55.9709,10.4438
200,54.0964,11.0387
200,54.4458,11.249
200,61.2937,11.0966
200,53.9202,11.3574
200,56.3185,10.6883
200,59.7915,11.7585
200,53.8396,12.5325
200,57.9177,9.9429
200,53.5839,8.2994
200,56.1121,11.1679
200,55.3342,12.1109
200,58.7867,11.508
200,54.2197,10.0607
200,56.1551,10.3239
200,57.0102,9.5823
200,54.8972,11.0196
200,56.0262,11.454
200,61.4816,11.5232
200,54.3385,9.8416
200,54.0709,9.2952
200,54.1896,10.8324
200,57.162,11.6638
200,56.4799,10.8819
200,55.7536,10.2755
200,56.7293,11.1113
200,53.2524,12.2547
200,55.3837,8.6429
200,54.9812,10.1682
200,56.1457,11.2213
200,55.3003,11.4305
200,56.8067,11.409
200,54.4672,11.7006
200,52.5773,11.0968
200,47.9412,11.8024
200,60.0508,12.1663
200,55.6347,10.9407
200,55.7616,12.021
200,54.6033,11.3189
200,55.4087,12.1351
200,57.0731,10.2968
200,54.4174,10.7953
200,56.5,9.9683
200,55.6462,9.8769
200,58.7371,11.3852
200,55.2085,10.5284
200,57.005,10.3433
200,56.0059,10.3845
200,55.18,11.2703
200,55.7279,11.2978
200,57.0128,11.5013
200,54.8277,10.9899
200,56.5861,9.9084
200,55.6485,12.1178
200,57.9053,11.4998
200,54.4698,11.0263
200,55.6707,9.9873
200,59.5292,11.2298
200,56.3078,9.0759
200,56.4608,9.9349
200,58.0816,10.9704
200,57.5525,11.8594
200,53.1283,10.2895
200,55.0191,10.3584
200,56.0449,11.4028
200,54.4612,9.8698
200,57.4253,9.7235
200,58.8941,11.6385
200,55.175,10.5222
200,57.1085,11.5389
200,59.6691,11.3236
200,49.3046,9.2985
200,52.6524,10.4831
200,59.9668,10.8934
200,54.3428,10.597
200,55.5735,9.7512
200,56.2092,11.1717
200,55.0317,10.9608
200,54.5353,11.0137
200,55.0527,11.117
200,49.7252,11.858
200,55.5148,11.0204
200,57.6077,9.9874
200,53.7995,11.1376
200,56.6638,11.1184
200,56.9923,10.4207
200,60.0928,11.5376
200,52.8184,10.8434
200,55.7316,10.5104
200,56.1591,11.8822
200,53.5375,11.583
200,60.7974,10.85
200,57.1447,10.6197
200,62.143,11.089
200,52.9001,10.8881
200,55.9018,10.0652
200,55.592,10.1284
200,53.8102,10.3292
200,54.2169,11.681
200,55.4606,9.3501
200,55.9844,11.5584
200,55.8263,10.2717
200,55.4006,9.9344
200,61.7457,10.7309
200,56.0772,11.8619
200,61.9092,10.2461
200,62.4767,10.521
200,55.6345,9.5049
200,57.4587,10.9853
200,61.7152,9.7726
200,53.8192,11.3589
200,60.861,10.6563
200,55.5942,9.8711
200,54.9571,11.1962
200,56.7347,9.8762
200,51.0949,10.6235
200,61.2284,11.4519
200,62.9404,11.7694
200,55.3759,10.1066
200,57.4512,10.403
200,55.7896,10.9438
200,56.1387,11.3341
200,53.567,11.1607
200,53.5401,9.7031
200,61.1637,10.6281
200,56.2523,10.7927
200,52.4416,11.2404
200,56.6431,9.9978
200,55.8305,11.218
200,56.3431,9.5626
200,58.3948,10.3425
200,57.1005,9.8627
200,57.305,9.7886
200,52.7062,10.9541
200,55.6314,9.9408
200,55.7468,9.3148
200,55.8428,10.411
200,57.7599,9.5183
200,56.9304,11.8432
200,55.5747,11.7924
200,55.3152,10
200,55.4642,9.3115
200,54.8905,7.5502
200,55.386,7.5159
200,55.864,7.9465
200,59.3972,7.5935
200,57.2521,7.6476
200,56.2742,7.6655
200,55.1618,7.6345
200,53.4947,7.6478
200,56.1293,8.1112
200,54.7705,7.726
200,55.0515,7.3393
200,57.3973,7.2639
200,56.4443,7.3277
200,57.7717,7.6414
200,53.8376,7.6038
200,55.3244,7.5463
200,54.1753,7.5519
200,56.21,7.5135
200,55.0992,8.1695
200,56.118,8.0808
200,55.5836,7.9094
200,52.3684,7.4822
200,55.6783,7.7596
200,57.7106,7.3085
200,54.4277,7.6074
200,56.7356,7.5428
200,60.2847,7.6397
200,60.6108,7.8472
200,59.5472,7.5282
200,60.03,7.2289
200,53.1139,7.7165
200,54.4319,7.5471
200,56.7154,7.6839
200,56.0446,7.8181
200,53.6761,7.5132
200,55.2199,8.1255
200,55.5741,7.7788
200,54.9821,7.4402
200,60.0348,7.5799
200,57.2412,7.7498
200,59.9527,7.7391
200,55.3525,7.3552
200,55.8702,8.1842
200,57.5048,7.4599
200,59.2374,7.5076
200,56.5447,7.4474
200,55.7891,7.4609
200,55.6899,7.625
200,55.4639,7.5464
200,55.4007,7.4149
200,57.586,7.3458
200,58.0823,7.1999
200,60.6022,7.5332
200,55.1232,7.2805
200,61.8098,7.742
200,58.8685,7.8061
200,55.7117,7.6084
200,54.9869,7.2514
200,57.014,7.3271
200,61.3865,8.0809
200,56.8302,7.6997
200,56.0356,7.1594
200,56.9714,7.589
200,57.1772,7.6029
200,52.6707,8.0113
200,60.0902,7.3997
200,51.3437,7.773
200,53.24,7.5079
200,57.4514,7.6433
200,57.1788,7.7075
200,55.8397,7.3285
200,56.491,8.4703
200,59.8083,7.7092
200,56.5014,7.6201
200,56.5032,7.594
200,57.0399,7.4228
200,56.2352,8.1204
200,61.1774,7.5584
200,55.3098,7.5246
200,53.9408,7.6534
200,53.5934,7.5751
200,60.7534,7.7047
200,53.2266,7.6359
200,55.7624,7.815
200,55.3082,7.418
200,56.4253,7.3571
200,54.6538,7.5906
200,56.1229,7.5343
200,59.2614,7.7865
200,58.3769,8.1562
200,54.1763,7.4274
200,57.1214,7.8897
200,57.2365,7.6102
200,56.8513,7.3235
200,59.5112,7.5413
200,56.201,7.3848
200,55.8159,7.3091
200,56.9379,7.4848
200,61.2108,7.8603
200,55.7693,7.3459
200,55.6058,7.5466
200,54.4175,7.6982
200,60.0837,7.7795
200,55.281,7.3735
200,56.2967,7.1465
200,61.0111,7.7026
200,52.2976,7.2738
200,55.5292,7.8749
200,56.8706,7.2786
200,57.7819,7.3434
200,59.1623,7.7309
200,55.0122,7.4392
200,55.0141,7.4005
200,57.6436,8.3884
200,52.8176,7.7341
200,56.573,7.6488
200,56.5993,7.6686
200,56.7844,8.6558
200,59.363,8.9566
200,57.7156,8.4832
200,54.0611,8.2861
200,55.2519,7.7696
200,54.5641,7.7706
200,54.9643,7.957
200,50.2976,7.9425
200,51.8051,7.8633
200,54.7895,8.0195
200,57.1383,7.7543
200,54.3195,7.4718
200,54.611,7.8147
200,55.3996,7.6769
200,59.765,7.7863
200,56.3678,7.799
200,54.6713,7.8154
200,53.8991,7.4878
200,55.464,7.9516
200,56.6826,8.1214
200,58.7917,7.819
200,56.9188,7.6419
200,52.8019,7.8487
200,54.1071,7.6565
200,55.4973,7.8331
200,55.1677,7.6169
200,55.4628,7.517
200,57.5077,7.5013
200,56.8031,8.1445
200,55.5379,7.6457
200,60.1387,7.5189
200,54.6775,7.8008
200,59.602,7.6263
200,59.0583,7.6758
200,52.8727,7.7689
200,53.9101,7.7384
200,60.191,7.8643
200,54.4169,7.4544
200,60.3233,7.8654
200,55.3128,7.5325
200,53.6683,7.8174
200,56.9093,7.8779
200,59.5417,8.1455
200,54.9424,8.2263
200,60.6363,7.845
200,57.7339,8.241
200,56.771,7.9122
200,56.0086,7.469
200,55.577,7.8175
200,56.8266,7.7696
200,55.5111,7.922
200,55.5412,7.6595
200,56.6435,7.8633
200,57.1878,8.5836
200,54.4231,7.8644
200,55.1056,7.4711
200,49.3664,7.6446
200,62.3805,7.9268
200,56.723,7.7523
200,55.605,7.8549
200,56.0801,8.2963
200,58.4097,7.7219
200,57.7113,8.0994
200,54.834,7.6273
200,57.2477,8.3034
200,56.2492,8.0987
200,62.0254,7.7071
200,55.9981,7.9111
200,58.3654,7.6898
200,55.6022,7.5012
200,55.4149,8.1642
200,58.1036,7.6877
200,56.1153,7.7386
200,54.5334,7.7393
200,57.5753,7.6116
200,58.9316,7.4075
200,62.4167,7.6769
200,54.4738,7.595
200,53.4362,7.893
200,54.9091,8.6768
200,53.85,7.7292
200,57.1343,7.5615
200,53.9496,7.8891
200,56.1913,7.9448
200,56.3093,7.8158
200,55.7813,7.6561
200,54.0969,7.751
200,57.8361,7.7652
200,55.2878,8.2826
200,54.2047,8.3343
200,54.6635,8.1526
200,56.3585,7.6897
200,57.8856,7.9234
200,54.4141,7.62
200,59.9743,7.8416
200,56.3341,7.5885
200,58.769,7.482
200,60.3316,7.5184
200,57.4781,7.7821
200,57.8201,7.8657
200,55.3251,7.9777
200,59.7763,8.0392
200,61.8948,7.7152
200,54.2713,7.683
200,55.9872,7.7046
200,60.7481,7.6374
200,57.1247,7.7206
200,56.2365,7.7019
200,56.3516,7.8917
200,54.9466,7.9094
200,52.1975,7.6258
200,60.9913,8.0748
200,54.7708,7.7326
200,56.374,7.6249
200,56.9267,7.5873
200,57.8801,8.1017
200,57.0469,7.4736
200,54.1902,7.6549
200,57.1708,7.7232
200,54.5429,7.7836
200,55.0674,7.9208
200,55.8095,7.6003
200,59.5628,8.0892
200,61.7056,7.9998
200,58.1648,7.9207
200,56.5462,7.9061
200,57.1904,7.8605
200,54.5922,7.8424
200,57.5005,8.1394
200,55.6098,8.8675
200,55.7562,7.8654
200,53.1152,8.0496
200,54.9388,7.7862
200,53.423,7.8799
200,57.0072,8.2226
200,54.5105,8.0049
200,56.1034,7.9424
200,53.8661,8.2253
200,55.9102,7.831
200,53.6694,8.1455
200,59.3731,7.6436
200,55.0269,7.8204
200,56.9833,7.1742
200,54.0729,7.8966
200,54.92,7.8788
200,57.0442,8.3562
200,60.5406,7.597
200,54.7123,7.7579
200,58.7225,7.8925
200,61.2242,7.7972
200,57.3798,7.6915
200,55.7616,7.6751
200,54.9001,7.8779
200,63.3946,7.393
200,53.9352,7.5971
200,55.019,8.0663
200,56.1494,8.1455
200,59.1179,8.2888
200,55.315,7.7988
200,54.5268,7.3433
200,53.0924,8.0993
200,55.4943,8.0518
200,55.0644,8.3659
200,61.6293,7.8946
200,60.0283,7.8955
200,56.4641,7.721
200,53.8222,7.9111
200,59.4888,7.8487
200,55.7655,8.0351
200,54.0214,7.8799
200,56.7078,7.8633
200,56.3843,7.4938
200,54.8148,7.8239
200,56.5922,7.7706
200,55.0821,7.4252
200,61.6755,7.8439
200,57.2479,8.1423
200,57.3074,8.0862
200,54.4503,7.7741
200,61.6753,7.77
200,55.7115,8.207
200,55.4817,8.1316
200,54.2828,7.6974
200,55.0527,7.8109
200,52.5844,7.7757
200,54.2559,7.6083
200,56.8169,7.6361
200,62.0597,7.7364
200,61.1182,7.755
200,55.4206,8.0195
200,55.1688,7.8332
200,59.2167,7.6907
200,61.9751,7.6915
200,58.8467,8.1611
200,53.0191,7.6904
200,55.6954,7.5669
200,56.9247,7.47
200,54.0729,7.5821
200,53.7106,7.7356
200,56.7131,8.0528
200,57.4985,7.5967
200,56.7826,7.722
200,54.7989,7.7081
200,58.7007,8.318
200,55.029,8.4284
200,57.8074,7.955
200,57.1285,8.2808
200,55.929,8.0663
200,55.4735,7.4179
200,56.7662,7.4229
200,53.8384,8.0969
200,55.3879,7.8609
200,54.912,7.7481
200,60.7391,7.7797
200,56.8578,8.0328
200,56.0655,7.6879
200,52.6109,7.9709
200,56.4843,7.8907
200,53.9063,7.6405
200,57.2805,7.8187
200,55.4868,7.8137
200,55.9352,8.0013
200,56.8029,7.8941
200,54.4013,7.5637
200,56.0347,7.7873
200,55.6486,7.9855
200,55.8227,7.9888
200,56.4202,7.8393
200,57.168,8.2049
200,58.6531,7.7906
200,58.3452,7.7185
200,57.7369,7.7685
200,54.4294,8.03
200,60.202,7.9229
200,56.8973,7.5434
200,58.5134,8.2479
200,52.0173,7.69
200,60.7742,7.834
200,59.2837,7.8771
200,55.5975,7.8476
200,56.9847,7.7482
200,54.257,7.5423
200,54.6854,7.8037
200,49.9333,7.7802
200,56.1805,8.0042
200,56.9016,7.5029
200,60.4238,8.1382
200,54.2593,7.6043
200,55.8288,7.7172
200,57.1037,7.7466
200,54.2531,7.6755
200,54.9784,8.1075
200,57.2353,8.0781
200,56.5424,7.896
200,63.2803,8.1393
200,54.3961,7.5435
200,60.4714,7.9306
200,54.1758,7.7974
200,55.2272,8.0605
200,54.6822,7.5945
200,54.2803,7.9862
200,56.8275,7.7844
200,54.3199,7.9053
200,56.554,7.8113
200,63.5822,7.8704
200,58.3181,7.6125
200,55.5596,7.8303
200,54.7267,8.0191
200,56.7309,7.3456
200,55.9903,8.4431
200,54.4197,7.6383
200,60.8466,7.7097
200,61.9043,8.398
200,54.1741,8.0317
200,54.1553,7.6768
200,55.6334,7.988
200,59.1014,8.0802
200,58.4619,7.8632
200,57.9333,7.4678
200,55.8256,7.8528
200,54.527,7.8711
200,55.1657,7.9752
200,55.523,7.9399
200,55.0295,8.0328
200,54.9487,7.8749
200,50.5875,7.7483
200,57.6484,7.8618
200,55.1625,7.6267
200,56.0412,7.895
200,53.4397,7.7463
200,55.0821,8.1103
200,55.4034,8.5489
200,53.5789,7.8877
200,57.3604,7.8444
200,55.1052,7.6755
200,56.9084,8.5225
200,55.6953,8.1905
200,55.2294,7.6831
200,55.6822,7.8749
200,60.245,7.8444
200,57.8253,7.7059
200,60.1867,7.8547
200,59.3783,7.9535
200,55.3807,7.7018
200,55.6206,7.8963
200,56.2973,7.7037
200,62.1961,8.0791
200,53.1914,8.0764
200,53.5177,7.5831
200,53.1477,8.0017
200,59.3806,7.7169
200,54.9326,8.0182
200,56.4924,7.9074
50,56.1981,2.1977
50,53.6649,2.3393
50,45.1819,2.0057
50,60.1958,1.8542
50,52.4113,1.87
50,53.73,2.0569
50,55.6316,1.8351
50,55.7191,2.0849
50,49.9,1.9427
50,53.6224,1.9318
50,53.6722,1.9758
50,47.84,1.8502
50,50.2528,1.9768
50,51.438,2.0199
50,56.5175,2.1508
50,47.5738,1.8717
50,54.5798,1.9942
50,55.2437,1.8496
50,46.9102,2.2262
50,46.5666,2.2375
50,54.4015,1.7584
50,51.2675,2.0726
50,52.2036,1.932
50,54.9082,2.0712
50,47.1998,1.9257
50,46.8614,1.9941
50,52.9206,1.9629
50,52.3209,2.0559
50,54.3386,2.237
50,54.6698,1.9637
50,55.4842,2.0093
50,49.33,2.0379
50,53.0425,1.9621
50,46.6926,1.9632
50,54.5504,1.8382
50,53.8083,2.1035
50,46.9495,1.9954
50,52.5514,1.8511
50,48.9539,1.9448
50,54.8296,2.0109
50,54.009,2.0578
50,52.9526,2.0412
50,55.7331,1.9465
50,52.5382,2.1815
50,52.2101,2.0752
50,52.7115,2.0402
50,56.7611,2.1921
50,53.4486,1.9979
50,54.6803,2.054
50,53.3403,1.9332
50,47.5741,1.9837
50,53.5386,1.8422
50,53.1103,1.8838
50,47.2453,2.0728
50,55.4673,2.0389
50,52.947,2.0513
50,53.2053,2.1037
50,54.3311,2.008
50,47.2863,1.8836
50,56.5571,1.8386
50,52.8394,2.0398
50,55.4391,1.8192
50,45.007,1.9616
50,55.7099,2.1801
50,58.0126,1.8524
50,54.3096,1.945
50,54.3222,1.8854
50,61.4368,2.1185
50,46.6142,2.0092
50,53.8053,1.8957
50,52.7029,1.9005
50,47.5566,2.0252
50,52.0881,2.1655
50,61.4379,2.037
50,46.5732,1.9897
50,55.0957,1.9474
50,52.0429,1.9939
50,50.9095,1.8492
50,47.0333,1.9173
50,52.7807,1.9465
50,51.7604,2.0574
50,60.2049,2.0574
50,47.147,2.0071
50,53.735,1.9308
50,47.2927,2.0208
50,55.8485,2.037
50,53.9402,2.0799
50,54.458,2.1071
50,52.9475,2.036
50,47.4502,1.9801
50,55.3071,1.9401
50,46.9547,1.8493
50,53.5082,2.1496
50,55.2796,2.0372
50,52.1967,2.2241
50,47.1409,2.1378
50,46.2942,1.8896
50,57.6461,2.0265
50,46.402,2.015
50,47.1782,1.8903
50,53.1567,1.9191
50,52.9253,1.9331
50,45.7613,2.117
50,53.1783,1.9802
50,53.3298,2.0966
50,51.0912,2.0842
50,55.0349,1.8827
50,52.4476,2.0698
50,55.3342,2.2767
50,58.048,2.0251
50,61.2115,2.0535
50,46.863,1.9313
50,45.9073,2.0206
50,56.611,1.931
50,55.1531,1.9744
50,53.6431,1.805
50,53.132,2.0684
50,54.0392,1.8328
50,53.5459,2.2442
50,53.4909,1.8835
50,55.2505,1.9125
50,59.4016,2.1026
50,56.3346,2.0236
50,53.802,2.0037
50,51.0234,1.9788
50,53.1821,1.9017
50,54.6436,2.0568
50,54.0084,1.819
50,51.4187,1.8684
50,53.783,1.897
50,54.6403,1.7905
50,48.0546,1.9455
50,53.849,1.9775
50,53.6831,1.8809
50,45.3956,1.9232
50,52.7104,1.9319
50,52.7006,1.9644
50,45.9149,2.0254
50,45.692,2.057
50,48.159,2.0862
50,52.6949,1.9421
50,53.4663,2.0413
50,48.2383,2.0551
50,57.4542,2.042
50,50.8474,1.9643
50,54.2026,1.9427
50,55.673,1.853
50,52.924,1.978
50,54.293,2.0326
50,54.1576,1.9769
50,51.6648,2.0074
50,52.6457,1.9652
50,54.1836,2.0236
50,54.9462,1.8963
50,52.9366,2.0858
50,54.8947,2.1923
50,54.8457,2.0132
50,45.3783,2.0552
50,51.9779,1.9544
50,55.4262,1.9662
50,48.3566,2.051
50,48.4745,1.9114
50,54.2618,1.9803
50,45.9126,2.1334
50,53.1429,1.8576
50,54.9418,2.0776
50,53.4133,1.8521
50,53.538,1.8985
50,55.9385,2.0044
50,51.1434,1.9783
50,51.6508,2.0094
50,48.3817,2.0678
50,52.2548,2.0393
50,46.247,1.9041
50,48.7075,1.8824
50,46.6809,2.0094
50,47.8279,2.087
50,56.9273,2.069
50,54.852,2.0412
50,48.7601,2.0606
50,53.9559,1.911
50,54.3573,2.0101
50,54.7312,1.9749
50,53.5655,2.0705
50,52.2577,1.862
50,46.3277,1.9663
50,51.8143,2.0362
50,53.2727,2.043
50,50.042,1.8981
50,54.6142,2.04
50,49.6856,2.102
50,58.3458,2.0581
50,52.0649,1.915
50,49.8819,1.9733
50,47.1982,2.0787
50,51.4556,2.1683
50,51.7899,2.0072
50,52.5117,1.8851
50,54.4857,2.4047
50,49.9144,2.0397
50,55.6655,1.9927
50,55.7365,2.0218
50,55.4557,1.9303
50,50.4559,1.9943
50,51.8182,2.0513
50,48.4662,1.9241
50,48.4933,1.9447
50,52.2749,1.9439
50,52.1138,1.8087
50,51.7572,1.9278
50,47.5602,2.0436
50,50.8802,2.0808
50,47.6846,1.8192
50,55.9306,2.3374
50,45.7836,1.9758
50,47.1497,2.0555
50,58.1205,1.8698
50,53.812,2.1021
50,52.0389,1.8496
50,46.3878,1.9943
50,46.0726,1.9145
50,49.9146,2.0432
50,52.1174,2.1134
50,53.4747,2.1165
50,54.222,1.9733
50,47.4587,1.8528
50,47.1165,1.9139
50,49.8333,2.0743
50,54.3765,2.2124
50,55.6567,2.002
50,53.6209,1.9103
50,50.4774,2.0883
50,55.6925,2.2116
50,45.4004,2.0732
50,48.2082,2.0598
50,51.3523,1.853
50,51.7664,1.8676
50,49.4799,1.9492
50,47.6887,2.1646
50,47.3841,1.8988
50,47.8035,1.9912
50,45.6728,2.0829
50,52.3232,1.9959
50,47.5874,2.116
50,56.3607,2.0423
50,48.0101,1.9005
50,52.27,2.072
50,45.3476,1.9927
50,54.1366,1.8536
50,51.0308,2.0089
50,52.0069,1.8977
50,53.8903,2.0233
50,54.0395,2.0727
50,51.6258,1.8997
50,48.4074,1.7729
50,51.65,2.0876
50,51.2649,2.0085
50,54.1396,1.9936
50,53.5493,2.0248
50,53.1227,1.7816
50,50.181,1.977
50,56.2775,2.0703
50,45.6075,2.0846
50,55.8751,1.9583
50,56.7395,2.0103
50,48.235,2.057
50,54.3411,2.1961
50,54.3715,2.064
50,53.3783,1.8579
50,53.4487,2.0388
50,54.9748,1.9932
50,55.4605,1.8029
50,55.7628,1.9799
50,50.747,2.0029
50,44.9506,1.9815
50,53.5228,2.0338
50,55.111,1.9947
50,47.6248,2.0285
